Serial Number:,PSY1I70E
APP Serial #:,03000717
Head Serial #:,2907
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,(#4) 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
04/11/2019,22:00:00,17.92,-1.340,0.000,0.00,1.04,-3.80,0.003,-0.18,8.454,4.17,23.60 ,present ,15.27 ,48.00 ,
04/11/2019,22:15:00,17.58,-1.478,0.000,0.00,1.04,-3.80,0.067,-0.20,8.469,4.17,23.20 ,present ,15.27 ,48.00 ,
04/11/2019,22:30:00,17.27,-1.909,0.000,0.00,1.04,-3.80,-0.040,-0.26,8.480,4.17,22.70 ,present ,15.27 ,48.00 ,
04/11/2019,22:45:00,16.89,-1.621,0.000,0.00,1.04,-3.80,0.019,-0.22,8.495,4.17,22.30 ,present ,15.26 ,47.70 ,
04/11/2019,23:00:00,16.52,-3.687,-0.021,-0.23,1.04,-3.80,0.033,-0.51,8.506,4.17,22.00 ,present ,15.27 ,48.00 ,
04/11/2019,23:15:00,16.35,-14.151,-0.092,-1.66,1.04,-3.80,0.016,-1.97,8.514,4.17,21.50 ,present ,15.27 ,48.00 ,
04/11/2019,23:30:00,16.52,-2.770,-0.014,-0.10,1.04,-3.80,-0.089,-0.38,8.506,4.17,21.30 ,present ,15.27 ,48.00 ,
04/11/2019,23:45:00,16.68,-1.958,0.000,0.00,1.04,-3.80,-0.075,-0.27,8.503,4.17,21.40 ,present ,15.27 ,48.00 ,
05/11/2019,00:00:00,16.64,-2.413,-0.082,-0.03,1.04,-3.80,-0.103,-0.33,8.503,4.17,21.50 ,present ,15.26 ,47.70 ,
05/11/2019,00:15:00,16.49,-2.223,-0.002,-0.03,1.04,-3.80,0.076,-0.31,8.510,4.17,21.30 ,present ,15.26 ,47.70 ,
05/11/2019,00:30:00,16.34,-2.578,0.023,-0.09,1.04,-3.80,0.027,-0.35,8.514,4.17,21.20 ,present ,15.27 ,48.00 ,
05/11/2019,00:45:00,16.68,-3.506,-0.025,-0.20,1.04,-3.80,-0.016,-0.48,8.503,4.17,21.30 ,present ,15.27 ,48.00 ,
05/11/2019,01:00:00,16.57,-3.717,-0.048,-0.22,1.04,-3.80,0.040,-0.51,8.506,4.17,21.30 ,present ,15.27 ,48.00 ,
05/11/2019,01:15:00,16.40,-11.452,-0.108,-1.28,1.04,-3.80,0.050,-1.59,8.510,4.17,21.30 ,present ,15.26 ,47.70 ,
05/11/2019,01:30:00,16.24,-4.662,-0.030,-0.36,1.04,-3.80,0.013,-0.65,8.518,4.17,21.10 ,present ,15.26 ,47.70 ,
05/11/2019,01:45:00,16.38,-5.560,-0.013,-0.49,1.04,-3.80,0.008,-0.77,8.514,4.17,21.10 ,present ,15.26 ,47.70 ,
05/11/2019,02:00:00,16.36,-4.658,-0.033,-0.36,1.04,-3.80,0.118,-0.65,8.514,4.17,21.20 ,present ,15.27 ,48.00 ,
05/11/2019,02:15:00,16.39,-3.181,-0.040,-0.15,1.04,-3.80,0.013,-0.44,8.514,4.17,21.10 ,present ,15.26 ,47.70 ,
05/11/2019,02:30:00,16.34,-3.640,-0.021,-0.22,1.04,-3.80,-0.019,-0.50,8.514,4.17,21.00 ,present ,15.27 ,48.00 ,
05/11/2019,02:45:00,16.38,-7.065,-0.024,-0.70,1.04,-3.80,-0.022,-0.98,8.514,4.17,21.00 ,present ,15.26 ,47.70 ,
05/11/2019,03:00:00,16.33,-7.265,-0.071,-0.71,1.04,-3.80,0.085,-1.01,8.514,4.17,21.10 ,present ,15.27 ,48.00 ,
05/11/2019,03:15:00,16.21,-3.845,-0.063,-0.24,1.04,-3.80,0.034,-0.53,8.518,4.17,21.10 ,present ,15.26 ,47.70 ,
05/11/2019,03:30:00,16.84,-4.210,-0.083,-0.28,1.04,-3.80,-0.418,-0.58,8.495,4.17,21.40 ,present ,15.27 ,48.00 ,
05/11/2019,03:45:00,17.61,-3.777,-0.027,-0.24,1.04,-3.80,-0.453,-0.52,8.465,4.17,22.20 ,present ,15.27 ,48.00 ,
05/11/2019,04:00:00,18.44,-3.301,-0.021,-0.17,1.04,-3.80,-0.457,-0.45,8.436,4.17,22.80 ,present ,15.26 ,47.70 ,
05/11/2019,04:15:00,19.37,-3.385,-0.042,-0.17,1.04,-3.80,-0.585,-0.46,8.403,4.17,23.20 ,present ,15.27 ,48.00 ,
05/11/2019,04:30:00,19.81,-4.077,-0.014,-0.28,1.04,-3.80,-0.502,-0.56,8.384,4.17,23.70 ,present ,15.27 ,48.00 ,
05/11/2019,04:45:01,20.30,-4.455,-0.005,-0.33,1.04,-3.80,-0.572,-0.61,8.366,4.17,24.10 ,present ,15.27 ,48.30 ,
05/11/2019,05:00:00,20.47,-3.881,-0.060,-0.24,1.04,-3.80,-0.600,-0.53,8.362,4.17,24.20 ,present ,15.27 ,48.30 ,
05/11/2019,05:15:00,20.40,-3.706,0.007,-0.23,1.04,-3.80,-0.640,-0.50,8.362,4.17,24.20 ,present ,15.27 ,48.00 ,
05/11/2019,05:30:00,20.54,-4.057,-0.014,-0.27,1.04,-3.80,-0.509,-0.55,8.359,4.17,24.30 ,present ,15.27 ,48.00 ,
05/11/2019,05:45:00,20.50,-4.579,-0.096,-0.32,1.04,-3.80,-0.723,-0.62,8.359,4.17,24.10 ,present ,15.27 ,48.30 ,
05/11/2019,06:00:00,20.50,-3.098,-0.028,-0.14,1.04,-3.80,-0.614,-0.42,8.359,4.17,24.40 ,present ,15.27 ,48.00 ,
05/11/2019,06:15:00,20.42,-3.140,-0.032,-0.14,1.04,-3.80,-0.376,-0.43,8.362,4.17,24.70 ,present ,15.27 ,48.30 ,
05/11/2019,06:30:00,20.40,-3.429,-0.047,-0.18,1.04,-3.80,-0.312,-0.47,8.362,4.17,24.70 ,present ,15.27 ,48.30 ,
05/11/2019,06:45:00,20.58,-3.275,-0.014,-0.17,1.04,-3.80,-0.453,-0.44,8.359,4.17,24.90 ,present ,15.27 ,48.30 ,
05/11/2019,07:00:00,20.73,-2.861,0.019,-0.12,1.04,-3.80,-0.468,-0.39,8.352,4.17,25.20 ,present ,15.27 ,48.00 ,
05/11/2019,07:15:00,21.06,-1.868,0.000,0.00,1.04,-3.80,-0.126,-0.25,8.341,4.17,25.50 ,present ,15.27 ,48.00 ,
05/11/2019,07:30:00,21.44,-3.245,0.122,-0.20,1.04,-3.80,-0.510,-0.44,8.326,4.17,25.90 ,present ,15.27 ,48.30 ,
05/11/2019,07:45:00,22.05,-4.799,-0.154,-0.33,1.04,-3.80,-0.520,-0.65,8.305,4.17,26.40 ,present ,15.30 ,48.30 ,
05/11/2019,08:00:00,21.98,-5.608,0.123,-0.52,1.04,-3.80,-0.750,-0.76,8.308,4.17,26.90 ,present ,15.27 ,48.30 ,
05/11/2019,08:15:00,22.01,-12.276,0.054,-1.41,1.04,-3.80,-1.185,-1.67,8.305,4.17,27.10 ,present ,15.27 ,48.60 ,
05/11/2019,08:30:00,22.45,-5.160,-0.041,-0.41,1.04,-3.80,-0.418,-0.70,8.290,4.17,27.20 ,present ,15.30 ,48.30 ,
05/11/2019,08:45:00,22.97,-5.842,0.001,-0.51,1.04,-3.80,-1.583,-0.79,8.272,4.17,28.00 ,present ,15.31 ,48.60 ,
05/11/2019,09:00:00,22.45,-5.583,0.083,-0.50,1.04,-3.80,-0.522,-0.75,8.290,4.17,28.40 ,present ,15.30 ,48.30 ,
05/11/2019,09:15:00,23.17,-14.158,0.188,-1.69,1.04,-3.80,-1.353,-1.91,8.265,4.17,28.70 ,present ,15.31 ,48.60 ,
05/11/2019,09:30:00,24.06,-7.851,1.474,-1.18,1.04,-3.80,-1.093,-1.05,8.233,4.17,29.50 ,present ,15.30 ,48.30 ,
05/11/2019,09:45:00,25.13,-9.909,5.259,-2.43,1.04,-3.80,-1.645,-1.33,8.194,4.17,30.50 ,present ,15.31 ,48.60 ,
05/11/2019,10:00:00,26.04,-12.781,11.483,-4.37,1.04,-3.80,-1.617,-1.71,8.161,4.17,31.60 ,present ,15.31 ,48.90 ,
05/11/2019,10:15:00,27.65,-8.805,19.882,-5.77,1.04,-3.80,-1.269,-1.17,8.107,4.17,32.59 ,present ,15.31 ,48.60 ,
05/11/2019,10:30:01,29.00,-6.272,23.241,-6.07,1.04,-3.80,-1.613,-0.82,8.057,4.17,33.70 ,present ,15.31 ,48.90 ,
05/11/2019,10:45:00,29.02,-5.528,25.876,-6.59,1.04,-3.80,-1.471,-0.73,8.057,4.17,34.00 ,present ,15.31 ,48.90 ,
05/11/2019,11:00:00,29.06,-7.015,24.748,-6.52,1.04,-3.80,-1.424,-0.92,8.057,4.17,34.80 ,present ,15.31 ,49.20 ,
05/11/2019,11:15:00,28.34,-1.585,26.847,-6.41,1.04,-3.80,-1.340,-0.21,8.082,4.17,35.20 ,present ,15.31 ,48.90 ,
05/11/2019,11:30:00,28.85,-2.065,27.279,-6.50,1.04,-3.80,-1.330,-0.27,8.064,4.17,36.00 ,present ,15.31 ,48.90 ,
05/11/2019,11:45:00,29.68,-0.826,24.973,-5.66,1.04,-3.80,-0.366,-0.10,8.038,4.17,37.59 ,present ,15.31 ,49.20 ,
05/11/2019,12:00:00,29.72,-1.031,22.692,-5.15,1.04,-3.80,-0.044,-0.13,8.034,4.17,36.90 ,present ,15.31 ,49.20 ,
05/11/2019,12:15:00,28.52,-2.101,20.896,-5.02,1.04,-3.80,-0.784,-0.27,8.076,4.17,35.50 ,present ,15.31 ,48.90 ,
05/11/2019,12:30:00,28.43,-3.155,19.993,-4.95,1.04,-3.80,-1.213,-0.41,8.079,4.17,35.30 ,present ,15.31 ,49.20 ,
05/11/2019,12:45:00,28.34,-2.701,18.749,-4.60,1.04,-3.80,-1.146,-0.35,8.082,4.17,35.20 ,present ,15.31 ,49.20 ,
05/11/2019,13:00:00,28.40,-2.393,19.738,-4.80,1.04,-3.80,-1.210,-0.31,8.079,4.17,34.80 ,present ,15.31 ,48.90 ,
05/11/2019,13:15:00,29.43,-3.032,19.236,-4.64,1.04,-3.80,-1.675,-0.39,8.045,4.17,34.09 ,present ,15.31 ,48.90 ,
05/11/2019,13:30:00,28.83,-4.240,17.138,-4.37,1.04,-3.80,-2.021,-0.56,8.064,4.17,33.90 ,present ,15.31 ,48.90 ,
05/11/2019,13:45:00,27.47,-2.711,13.346,-3.37,1.04,-3.80,-1.204,-0.36,8.114,4.17,33.20 ,present ,15.31 ,48.90 ,
05/11/2019,14:00:00,27.47,-2.103,12.231,-3.02,1.04,-3.80,-1.003,-0.27,8.114,4.17,32.59 ,present ,15.31 ,48.60 ,
05/11/2019,14:15:00,27.58,-1.569,12.009,-2.88,1.04,-3.80,-1.050,-0.20,8.109,4.17,32.30 ,present ,15.31 ,48.90 ,
05/11/2019,14:30:00,28.32,-1.038,12.631,-2.91,1.04,-3.80,-0.806,-0.13,8.082,4.17,32.30 ,present ,15.31 ,48.90 ,
05/11/2019,14:45:00,28.47,-0.938,12.993,-2.97,1.04,-3.80,-0.921,-0.12,8.079,4.17,32.70 ,present ,15.31 ,48.90 ,
05/11/2019,15:00:00,28.59,-1.177,11.943,-2.74,1.04,-3.80,-1.078,-0.15,8.076,4.17,32.90 ,present ,15.31 ,48.90 ,
05/11/2019,15:15:00,28.59,-1.869,12.566,-2.98,1.04,-3.80,-1.457,-0.24,8.076,4.17,32.70 ,present ,15.31 ,48.90 ,
05/11/2019,15:30:00,28.08,-0.895,12.450,-2.86,1.04,-3.80,-0.888,-0.11,8.093,4.17,32.30 ,present ,15.31 ,48.90 ,
05/11/2019,15:45:00,28.06,-0.989,11.534,-2.66,1.04,-3.80,-0.793,-0.13,8.093,4.17,32.00 ,present ,15.31 ,48.90 ,
05/11/2019,16:00:00,27.78,-0.643,10.960,-2.49,1.04,-3.80,-0.630,-0.08,8.102,4.17,31.90 ,present ,15.31 ,48.90 ,
05/11/2019,16:15:01,27.37,-0.513,10.534,-2.39,1.04,-3.80,-0.654,-0.06,8.116,4.17,31.80 ,present ,15.31 ,48.90 ,
05/11/2019,16:30:00,26.66,-0.231,10.419,-2.38,1.04,-3.80,-0.471,-0.03,8.141,4.17,31.80 ,present ,15.31 ,48.90 ,
05/11/2019,16:45:00,26.06,-0.034,10.819,-2.49,1.04,-3.80,-0.354,0.00,8.161,4.17,31.50 ,present ,15.31 ,48.60 ,
05/11/2019,17:00:00,25.30,0.142,11.167,-2.62,1.04,-3.80,-0.280,0.01,8.187,4.17,30.90 ,present ,15.31 ,48.60 ,
05/11/2019,17:15:00,24.45,0.188,12.739,-3.10,1.04,-3.80,-0.326,0.02,8.219,4.17,30.30 ,present ,15.31 ,48.60 ,
05/11/2019,17:30:00,23.83,0.240,13.426,-3.34,1.04,-3.80,-0.352,0.03,8.240,4.17,29.80 ,present ,15.31 ,48.60 ,
05/11/2019,17:45:00,22.63,-0.089,13.334,-3.48,1.04,-3.80,-0.811,-0.01,8.283,4.17,29.10 ,present ,15.30 ,48.30 ,
05/11/2019,18:00:00,21.97,0.549,13.353,-3.47,1.04,-3.80,-0.200,0.07,8.308,4.17,28.10 ,present ,15.30 ,48.30 ,
05/11/2019,18:15:00,21.71,-0.502,11.910,-3.23,1.04,-3.80,-0.460,-0.06,8.315,4.17,27.10 ,present ,15.27 ,48.30 ,
05/11/2019,18:30:00,21.71,0.444,16.410,-4.40,1.04,-3.80,-0.045,0.06,8.315,4.17,26.80 ,present ,15.30 ,48.30 ,
05/11/2019,18:45:00,21.60,-0.711,14.356,-3.98,1.04,-3.80,-0.602,-0.09,8.319,4.17,26.60 ,present ,15.30 ,48.00 ,
05/11/2019,19:00:00,21.59,0.352,19.692,-5.38,1.04,-3.80,-0.221,0.04,8.323,4.17,26.20 ,present ,15.30 ,48.30 ,
05/11/2019,19:15:00,21.42,-0.272,20.892,-5.84,1.04,-3.80,-0.514,-0.03,8.326,4.17,26.00 ,present ,15.30 ,48.30 ,
05/11/2019,19:30:00,21.24,0.749,20.221,-5.54,1.04,-3.80,0.074,0.10,8.333,4.17,25.80 ,present ,15.27 ,48.30 ,
05/11/2019,19:45:00,21.03,0.067,18.245,-5.09,1.04,-3.80,0.025,0.00,8.341,4.17,25.20 ,present ,15.27 ,48.30 ,
05/11/2019,20:00:00,21.15,-1.548,16.901,-4.90,1.04,-3.80,-0.304,-0.21,8.337,4.17,25.20 ,present ,15.27 ,48.00 ,
05/11/2019,20:15:00,21.08,-2.586,13.092,-3.93,1.04,-3.80,-0.420,-0.35,8.341,4.17,25.20 ,present ,15.27 ,48.30 ,
05/11/2019,20:30:00,20.72,-1.925,10.188,-3.02,1.04,-3.80,0.108,-0.26,8.352,4.17,24.80 ,present ,15.27 ,48.30 ,
05/11/2019,20:45:00,20.18,-1.493,5.839,-1.69,1.04,-3.80,0.422,-0.20,8.373,4.17,24.70 ,present ,15.27 ,48.00 ,
05/11/2019,21:00:00,20.36,-3.277,1.554,-0.64,1.04,-3.80,0.124,-0.44,8.366,4.17,24.40 ,present ,15.27 ,48.30 ,
05/11/2019,21:15:00,20.70,-3.905,0.159,-0.30,1.04,-3.80,0.005,-0.53,8.352,4.17,24.80 ,present ,15.27 ,48.30 ,
05/11/2019,21:30:00,20.26,-3.858,-0.011,-0.25,1.04,-3.80,-0.116,-0.52,8.370,4.17,24.90 ,present ,15.27 ,48.00 ,
05/11/2019,21:45:00,19.35,-3.802,-0.020,-0.24,1.04,-3.80,0.090,-0.52,8.403,4.17,24.60 ,present ,15.27 ,48.30 ,
05/11/2019,22:00:01,18.67,-3.600,0.005,-0.22,1.04,-3.80,-0.012,-0.49,8.428,4.17,24.10 ,present ,15.27 ,48.00 ,
05/11/2019,22:15:00,18.07,-3.201,-0.009,-0.16,1.04,-3.80,-0.072,-0.44,8.451,4.17,23.40 ,present ,15.27 ,48.00 ,
05/11/2019,22:30:00,17.63,-2.700,-0.002,-0.10,1.04,-3.80,0.005,-0.37,8.465,4.17,23.00 ,present ,15.27 ,48.00 ,
05/11/2019,22:45:00,17.15,-2.390,-0.026,-0.04,1.04,-3.80,0.080,-0.33,8.484,4.17,22.40 ,present ,15.26 ,47.70 ,
05/11/2019,23:00:00,16.93,-2.458,-0.014,-0.06,1.04,-3.80,-0.066,-0.34,8.491,4.17,22.00 ,present ,15.27 ,48.00 ,
05/11/2019,23:15:00,16.81,-2.239,0.008,-0.04,1.04,-3.80,0.009,-0.31,8.495,4.17,21.70 ,present ,15.27 ,48.00 ,
05/11/2019,23:30:00,16.49,-2.029,0.009,-0.01,1.04,-3.80,-0.097,-0.28,8.510,4.17,21.50 ,present ,15.26 ,47.70 ,
05/11/2019,23:45:00,16.56,-2.414,-0.049,-0.04,1.04,-3.80,0.090,-0.33,8.506,4.17,21.30 ,present ,15.27 ,48.00 ,
06/11/2019,00:00:00,16.60,-2.506,-0.032,-0.06,1.04,-3.80,0.012,-0.34,8.503,4.17,21.30 ,present ,15.27 ,48.00 ,
06/11/2019,00:15:00,16.57,-2.556,-0.026,-0.07,1.04,-3.80,0.122,-0.35,8.506,4.17,21.30 ,present ,15.26 ,47.70 ,
06/11/2019,00:30:00,16.57,-2.500,-0.024,-0.06,1.04,-3.80,0.067,-0.34,8.506,4.17,21.30 ,present ,15.26 ,47.70 ,
06/11/2019,00:45:00,16.83,-3.763,-0.038,-0.23,1.04,-3.80,0.042,-0.52,8.495,4.17,21.40 ,present ,15.27 ,48.00 ,
06/11/2019,01:00:00,16.70,-17.755,-0.013,-2.19,1.04,-3.80,0.008,-2.47,8.499,4.17,21.50 ,present ,15.27 ,48.00 ,
06/11/2019,01:15:00,16.49,-4.108,-0.025,-0.29,1.04,-3.80,0.091,-0.57,8.510,4.17,21.30 ,present ,15.26 ,47.70 ,
06/11/2019,01:30:00,16.43,-2.376,-0.035,-0.04,1.04,-3.80,-0.006,-0.33,8.510,4.17,21.20 ,present ,15.27 ,48.00 ,
06/11/2019,01:45:00,16.21,-2.165,-0.001,-0.02,1.04,-3.80,0.075,-0.30,8.518,4.17,21.10 ,present ,15.27 ,48.00 ,
06/11/2019,02:00:00,16.65,-3.035,-0.048,-0.13,1.04,-3.80,-0.164,-0.42,8.503,4.17,21.00 ,present ,15.27 ,48.00 ,
06/11/2019,02:15:00,16.62,-3.061,0.015,-0.15,1.04,-3.80,0.061,-0.42,8.503,4.17,21.20 ,present ,15.26 ,47.70 ,
06/11/2019,02:30:00,16.62,-3.251,-0.041,-0.16,1.04,-3.80,0.018,-0.45,8.503,4.17,21.30 ,present ,15.27 ,48.00 ,
06/11/2019,02:45:00,16.58,-3.751,-0.021,-0.24,1.04,-3.80,-0.077,-0.52,8.506,4.17,21.20 ,present ,15.27 ,48.00 ,
06/11/2019,03:00:00,16.26,-3.027,-0.016,-0.14,1.04,-3.80,0.235,-0.42,8.518,4.17,21.20 ,present ,15.27 ,48.00 ,
06/11/2019,03:15:00,16.48,-3.749,-0.081,-0.22,1.04,-3.80,-0.016,-0.52,8.510,4.17,21.10 ,present ,15.27 ,48.00 ,
06/11/2019,03:30:00,16.87,-4.800,-0.088,-0.36,1.04,-3.80,-0.279,-0.66,8.495,4.17,21.40 ,present ,15.26 ,47.70 ,
06/11/2019,03:45:00,17.81,-5.208,-0.042,-0.43,1.04,-3.80,-0.411,-0.72,8.458,4.17,22.20 ,present ,15.27 ,48.00 ,
06/11/2019,04:00:00,18.67,-5.732,-0.006,-0.51,1.04,-3.80,-0.518,-0.79,8.428,4.17,22.90 ,present ,15.27 ,48.00 ,
06/11/2019,04:15:00,19.60,-5.910,0.005,-0.54,1.04,-3.80,-0.597,-0.81,8.392,4.17,23.30 ,present ,15.27 ,48.00 ,
06/11/2019,04:30:00,20.14,-6.248,0.286,-0.67,1.04,-3.80,-0.726,-0.85,8.373,4.17,23.60 ,present ,15.27 ,48.30 ,
06/11/2019,04:45:00,20.51,-5.797,0.724,-0.73,1.04,-3.80,-0.609,-0.79,8.359,4.17,24.10 ,present ,15.27 ,48.00 ,
06/11/2019,05:00:00,20.64,-5.219,0.908,-0.71,1.04,-3.80,-0.496,-0.71,8.355,4.17,24.00 ,present ,15.27 ,48.00 ,
06/11/2019,05:15:00,20.68,-5.317,0.749,-0.67,1.04,-3.80,-0.638,-0.72,8.355,4.17,24.00 ,present ,15.27 ,48.00 ,
06/11/2019,05:30:00,20.59,-5.052,0.886,-0.68,1.04,-3.80,-0.548,-0.69,8.359,4.17,24.00 ,present ,15.27 ,48.30 ,
06/11/2019,05:45:00,20.71,-4.981,0.824,-0.65,1.04,-3.80,-0.599,-0.68,8.352,4.17,24.00 ,present ,15.27 ,48.30 ,
06/11/2019,06:00:00,20.64,-4.708,0.899,-0.63,1.04,-3.80,-0.552,-0.64,8.355,4.17,24.10 ,present ,15.27 ,48.00 ,
06/11/2019,06:15:00,20.54,-4.583,1.698,-0.86,1.04,-3.80,-0.356,-0.62,8.359,4.17,24.10 ,present ,15.27 ,48.00 ,
06/11/2019,06:30:00,20.59,-4.945,2.462,-1.13,1.04,-3.80,-0.395,-0.67,8.359,4.17,24.70 ,present ,15.27 ,48.30 ,
06/11/2019,06:45:00,20.79,-4.843,3.446,-1.41,1.04,-3.80,-0.502,-0.66,8.352,4.17,25.00 ,present ,15.27 ,48.00 ,
06/11/2019,07:00:00,21.10,-4.004,4.689,-1.65,1.04,-3.80,-0.248,-0.54,8.337,4.17,25.40 ,present ,15.27 ,48.30 ,
06/11/2019,07:15:00,21.45,-4.036,4.169,-1.49,1.04,-3.80,-0.137,-0.55,8.326,4.17,25.70 ,present ,15.27 ,48.00 ,
06/11/2019,07:30:00,22.42,-4.608,3.400,-1.31,1.04,-3.80,-0.231,-0.62,8.290,4.17,26.10 ,present ,15.27 ,48.30 ,
06/11/2019,07:45:00,24.69,-5.141,5.067,-1.76,1.04,-3.80,-0.824,-0.69,8.212,4.17,27.40 ,present ,15.31 ,48.60 ,
06/11/2019,08:00:00,25.84,-4.693,11.199,-3.23,1.04,-3.80,-0.761,-0.62,8.168,4.17,28.80 ,present ,15.30 ,48.30 ,
06/11/2019,08:15:00,27.09,-5.327,20.118,-5.44,1.04,-3.80,-0.703,-0.70,8.128,4.17,30.00 ,present ,15.31 ,48.60 ,
06/11/2019,08:30:00,28.67,-5.712,31.829,-8.10,1.04,-3.80,-0.899,-0.75,8.071,4.17,31.60 ,present ,15.31 ,48.60 ,
