Serial Number:,PSY1I70F
APP Serial #:,030006F3
Head Serial #:,2906
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,#2 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
04/11/2019,22:30:00,17.55,0.215,5.963,-1.65,0.71,-4.01,0.153,0.02,8.469,4.16,22.00 ,present ,19.98 ,34.50 ,
04/11/2019,22:45:00,17.13,0.404,5.761,-1.59,0.71,-4.01,0.200,0.05,8.484,4.16,21.80 ,present ,19.98 ,34.50 ,
04/11/2019,23:00:00,16.78,0.228,5.585,-1.58,0.71,-4.01,0.183,0.03,8.499,4.16,21.30 ,present ,19.98 ,34.50 ,
04/11/2019,23:15:00,16.59,0.267,5.415,-1.53,0.71,-4.01,0.157,0.03,8.506,4.16,21.10 ,present ,19.98 ,34.50 ,
04/11/2019,23:30:00,16.68,0.415,5.385,-1.49,0.71,-4.01,0.247,0.05,8.503,4.16,21.00 ,present ,19.98 ,34.50 ,
04/11/2019,23:45:00,16.83,0.418,5.331,-1.47,0.71,-4.01,0.336,0.05,8.495,4.16,21.10 ,present ,19.98 ,34.50 ,
05/11/2019,00:00:00,16.81,0.362,5.213,-1.44,0.71,-4.01,0.221,0.05,8.495,4.16,21.10 ,present ,19.98 ,34.50 ,
05/11/2019,00:15:00,16.66,0.457,5.137,-1.41,0.71,-4.01,0.259,0.06,8.503,4.16,20.90 ,present ,19.98 ,34.80 ,
05/11/2019,00:30:00,16.51,0.206,5.019,-1.41,0.71,-4.01,0.275,0.02,8.506,4.16,20.80 ,present ,19.98 ,34.50 ,
05/11/2019,00:45:00,16.83,0.436,5.011,-1.36,0.71,-4.01,0.245,0.06,8.495,4.16,20.60 ,present ,19.98 ,34.50 ,
05/11/2019,01:00:00,16.76,0.228,4.933,-1.37,0.71,-4.01,0.185,0.03,8.499,4.16,20.90 ,present ,19.98 ,34.50 ,
05/11/2019,01:15:00,16.57,0.382,4.858,-1.33,0.71,-4.01,0.225,0.05,8.506,4.16,20.50 ,present ,19.98 ,34.50 ,
05/11/2019,01:30:00,16.43,0.425,4.756,-1.30,0.71,-4.01,0.207,0.05,8.510,4.16,20.60 ,present ,19.98 ,34.80 ,
05/11/2019,01:45:00,16.67,0.390,4.726,-1.28,0.71,-4.01,0.186,0.05,8.503,4.16,20.50 ,present ,19.98 ,34.50 ,
05/11/2019,02:00:00,16.71,0.409,4.692,-1.27,0.71,-4.01,0.227,0.05,8.499,4.16,20.50 ,present ,19.98 ,34.50 ,
05/11/2019,02:15:00,16.64,0.346,4.661,-1.27,0.71,-4.01,0.195,0.04,8.503,4.16,20.60 ,present ,19.98 ,34.50 ,
05/11/2019,02:30:00,16.56,0.274,4.554,-1.25,0.71,-4.01,0.189,0.03,8.506,4.16,20.50 ,present ,19.98 ,34.50 ,
05/11/2019,02:45:00,16.58,0.401,4.513,-1.22,0.71,-4.01,0.270,0.05,8.506,4.16,20.50 ,present ,19.98 ,34.50 ,
05/11/2019,03:00:00,16.68,0.637,4.561,-1.20,0.71,-4.01,0.463,0.08,8.503,4.16,20.29 ,present ,19.98 ,34.50 ,
05/11/2019,03:15:00,16.72,0.389,4.505,-1.21,0.71,-4.01,0.209,0.05,8.499,4.16,20.50 ,present ,19.98 ,34.80 ,
05/11/2019,03:30:00,17.20,0.445,4.506,-1.18,0.71,-4.01,0.261,0.06,8.480,4.16,20.90 ,present ,19.98 ,34.80 ,
05/11/2019,03:45:00,17.49,0.372,4.863,-1.29,0.71,-4.01,0.167,0.05,8.473,4.16,21.60 ,present ,19.98 ,34.50 ,
05/11/2019,04:00:00,18.09,1.198,5.000,-1.18,0.71,-4.01,0.532,0.16,8.451,4.16,22.30 ,present ,19.98 ,34.80 ,
05/11/2019,04:15:00,19.16,0.262,5.201,-1.32,0.71,-4.01,0.037,0.03,8.410,4.16,22.80 ,present ,19.98 ,34.80 ,
05/11/2019,04:30:00,19.80,0.253,5.363,-1.34,0.71,-4.01,0.242,0.03,8.384,4.16,23.30 ,present ,19.98 ,34.80 ,
05/11/2019,04:45:00,20.26,-0.019,5.418,-1.37,0.71,-4.01,-0.028,0.00,8.370,4.16,23.70 ,present ,19.98 ,34.80 ,
05/11/2019,05:00:00,20.25,0.095,5.476,-1.37,0.71,-4.01,0.055,0.01,8.370,4.16,24.10 ,present ,19.99 ,35.09 ,
05/11/2019,05:15:00,20.02,-0.189,5.491,-1.43,0.71,-4.01,-0.099,-0.02,8.377,4.16,24.10 ,present ,19.99 ,35.09 ,
05/11/2019,05:30:00,20.06,0.098,5.539,-1.40,0.71,-4.01,0.087,0.01,8.377,4.16,24.00 ,present ,19.98 ,34.80 ,
05/11/2019,05:45:00,20.24,0.299,5.570,-1.37,0.71,-4.01,0.085,0.04,8.370,4.16,24.10 ,present ,19.99 ,35.09 ,
05/11/2019,06:00:00,20.42,0.033,5.629,-1.41,0.71,-4.01,0.014,0.00,8.362,4.16,24.20 ,present ,19.99 ,35.09 ,
05/11/2019,06:15:00,20.42,0.486,5.651,-1.36,0.71,-4.01,0.254,0.06,8.362,4.16,24.40 ,present ,19.99 ,35.09 ,
05/11/2019,06:30:00,20.46,0.462,5.662,-1.36,0.71,-4.01,0.167,0.06,8.362,4.16,24.60 ,present ,19.98 ,34.80 ,
05/11/2019,06:45:00,20.65,0.350,5.705,-1.38,0.71,-4.01,0.122,0.04,8.355,4.16,24.60 ,present ,19.99 ,35.09 ,
05/11/2019,07:00:00,20.99,-0.718,5.794,-1.54,0.71,-4.01,-0.441,-0.09,8.344,4.16,24.90 ,present ,19.99 ,35.09 ,
05/11/2019,07:15:00,21.52,-0.340,6.021,-1.52,0.71,-4.01,-0.300,-0.04,8.323,4.16,25.20 ,present ,19.99 ,35.09 ,
05/11/2019,07:30:00,21.91,-1.645,6.223,-1.74,0.71,-4.01,-0.994,-0.22,8.308,4.16,25.70 ,present ,19.99 ,35.09 ,
05/11/2019,07:45:00,22.60,0.048,6.339,-1.50,0.71,-4.01,0.017,0.00,8.283,4.16,26.30 ,present ,20.02 ,35.09 ,
05/11/2019,08:00:00,22.34,-1.056,6.355,-1.67,0.71,-4.01,-0.742,-0.14,8.294,4.16,26.90 ,present ,19.99 ,35.09 ,
05/11/2019,08:15:00,22.14,-1.311,6.296,-1.70,0.71,-4.01,-0.778,-0.17,8.301,4.16,27.20 ,present ,20.02 ,35.09 ,
05/11/2019,08:30:00,22.24,-0.713,6.383,-1.63,0.71,-4.01,-0.508,-0.09,8.297,4.16,27.20 ,present ,20.02 ,35.09 ,
05/11/2019,08:45:00,22.57,-1.509,6.559,-1.77,0.71,-4.01,-0.922,-0.20,8.287,4.16,27.80 ,present ,20.02 ,35.09 ,
05/11/2019,09:00:00,22.24,-1.257,6.370,-1.71,0.71,-4.01,-0.974,-0.17,8.297,4.16,28.10 ,present ,20.02 ,35.09 ,
05/11/2019,09:15:00,22.64,-1.664,6.553,-1.79,0.71,-4.01,-1.079,-0.22,8.283,4.16,28.50 ,present ,20.02 ,35.09 ,
05/11/2019,09:30:00,23.43,-1.040,6.846,-1.74,0.71,-4.01,-0.860,-0.14,8.254,4.16,29.20 ,present ,20.02 ,35.09 ,
05/11/2019,09:45:00,24.43,-1.733,7.065,-1.84,0.71,-4.01,-1.144,-0.23,8.219,4.16,29.90 ,present ,20.02 ,35.09 ,
05/11/2019,10:00:00,25.17,-1.408,7.357,-1.83,0.71,-4.01,-1.070,-0.18,8.194,4.16,31.10 ,present ,20.02 ,35.40 ,
05/11/2019,10:15:00,26.25,-0.533,7.684,-1.74,0.71,-4.01,-0.584,-0.07,8.154,4.16,32.09 ,present ,20.02 ,35.40 ,
05/11/2019,10:30:00,27.55,-1.560,8.202,-1.94,0.71,-4.01,-1.136,-0.20,8.109,4.16,34.00 ,present ,20.03 ,35.70 ,
05/11/2019,10:45:00,27.51,-1.485,8.353,-1.97,0.71,-4.01,-1.197,-0.19,8.109,4.16,34.70 ,present ,20.03 ,35.70 ,
05/11/2019,11:00:00,27.84,-1.334,8.605,-1.99,0.71,-4.01,-0.912,-0.17,8.100,4.16,34.70 ,present ,20.03 ,35.70 ,
05/11/2019,11:15:00,27.32,-2.757,8.633,-2.21,0.71,-4.01,-1.786,-0.36,8.116,4.16,34.90 ,present ,20.03 ,35.70 ,
05/11/2019,11:30:00,27.82,-3.775,8.768,-2.35,0.71,-4.01,-2.330,-0.50,8.100,4.16,36.30 ,present ,20.03 ,35.70 ,
05/11/2019,11:45:00,28.46,-6.251,9.081,-2.72,0.71,-4.01,-3.790,-0.82,8.079,4.16,37.70 ,present ,20.03 ,35.70 ,
05/11/2019,12:00:00,28.00,-5.162,8.624,-2.49,0.71,-4.01,-3.271,-0.68,8.093,4.16,36.59 ,present ,20.03 ,35.70 ,
05/11/2019,12:15:00,27.30,-2.782,8.034,-2.07,0.71,-4.01,-1.527,-0.37,8.116,4.16,36.20 ,present ,20.03 ,35.70 ,
05/11/2019,12:30:00,26.95,-1.897,7.984,-1.96,0.71,-4.01,-1.204,-0.25,8.130,4.16,36.00 ,present ,20.03 ,35.70 ,
05/11/2019,12:45:00,27.06,-2.029,8.144,-2.01,0.71,-4.01,-1.201,-0.27,8.128,4.16,34.80 ,present ,20.03 ,35.70 ,
05/11/2019,13:00:00,26.78,-0.954,8.093,-1.87,0.71,-4.01,-0.774,-0.12,8.137,4.16,34.00 ,present ,20.03 ,35.70 ,
05/11/2019,13:15:00,27.48,-0.129,8.405,-1.80,0.71,-4.01,-0.434,-0.01,8.114,4.16,34.40 ,present ,20.03 ,35.70 ,
05/11/2019,13:30:00,27.45,-1.666,8.516,-2.03,0.71,-4.01,-1.200,-0.22,8.114,4.16,34.70 ,present ,20.03 ,35.70 ,
05/11/2019,13:45:00,26.33,-1.893,8.140,-2.03,0.71,-4.01,-1.198,-0.25,8.152,4.16,34.20 ,present ,20.03 ,35.70 ,
05/11/2019,14:00:00,26.09,-1.061,8.023,-1.90,0.71,-4.01,-0.681,-0.14,8.161,4.16,32.90 ,present ,20.03 ,35.70 ,
05/11/2019,14:15:00,26.30,-0.973,8.088,-1.90,0.71,-4.01,-0.555,-0.13,8.152,4.16,32.09 ,present ,20.02 ,35.40 ,
05/11/2019,14:30:00,26.81,-0.288,8.294,-1.83,0.71,-4.01,-0.241,-0.03,8.134,4.16,31.80 ,present ,20.02 ,35.40 ,
05/11/2019,14:45:00,27.02,-1.130,8.563,-1.99,0.71,-4.01,-0.756,-0.15,8.128,4.16,31.80 ,present ,20.02 ,35.40 ,
05/11/2019,15:00:00,27.22,-0.657,8.690,-1.95,0.71,-4.01,-0.456,-0.08,8.121,4.16,31.80 ,present ,20.02 ,35.40 ,
05/11/2019,15:15:00,26.88,-0.686,8.633,-1.96,0.71,-4.01,-0.352,-0.09,8.134,4.16,31.60 ,present ,20.02 ,35.40 ,
05/11/2019,15:30:00,26.73,-0.652,8.565,-1.95,0.71,-4.01,-0.388,-0.08,8.137,4.16,31.20 ,present ,20.02 ,35.40 ,
05/11/2019,15:45:00,27.00,-0.019,8.726,-1.89,0.71,-4.01,-0.095,0.00,8.128,4.16,31.10 ,present ,20.02 ,35.40 ,
05/11/2019,16:00:00,27.14,-0.139,8.693,-1.89,0.71,-4.01,-0.102,-0.01,8.123,4.16,31.00 ,present ,20.02 ,35.40 ,
05/11/2019,16:15:00,26.96,0.128,8.618,-1.84,0.71,-4.01,0.028,0.01,8.130,4.16,31.10 ,present ,20.02 ,35.40 ,
05/11/2019,16:30:00,26.68,-0.174,8.510,-1.87,0.71,-4.01,-0.086,-0.02,8.141,4.16,31.00 ,present ,20.02 ,35.40 ,
05/11/2019,16:45:00,26.06,0.057,8.238,-1.81,0.71,-4.01,0.021,0.00,8.161,4.16,30.60 ,present ,20.02 ,35.40 ,
05/11/2019,17:00:00,25.29,0.084,8.002,-1.79,0.71,-4.01,0.058,0.01,8.191,4.16,30.10 ,present ,20.02 ,35.40 ,
05/11/2019,17:15:00,24.52,0.147,7.702,-1.74,0.71,-4.01,0.044,0.01,8.215,4.16,29.60 ,present ,20.02 ,35.09 ,
05/11/2019,17:30:00,23.93,0.120,7.519,-1.73,0.71,-4.01,0.077,0.01,8.237,4.16,29.10 ,present ,20.02 ,35.09 ,
05/11/2019,17:45:00,23.05,-1.358,7.184,-1.89,0.71,-4.01,-0.806,-0.18,8.269,4.16,28.60 ,present ,20.02 ,35.09 ,
05/11/2019,18:00:00,21.83,0.417,6.879,-1.64,0.71,-4.01,0.137,0.05,8.312,4.16,27.60 ,present ,20.02 ,35.09 ,
05/11/2019,18:15:00,21.58,0.141,6.705,-1.64,0.71,-4.01,0.122,0.01,8.323,4.16,26.80 ,present ,20.02 ,35.09 ,
05/11/2019,18:30:00,21.51,0.095,6.683,-1.65,0.71,-4.01,-0.056,0.01,8.323,4.16,26.50 ,present ,20.02 ,35.09 ,
05/11/2019,18:45:00,21.41,-0.154,6.560,-1.65,0.71,-4.01,-0.014,-0.02,8.326,4.16,26.20 ,present ,20.02 ,35.09 ,
05/11/2019,19:00:00,21.29,0.170,6.549,-1.61,0.71,-4.01,-0.033,0.02,8.333,4.16,26.00 ,present ,19.98 ,34.80 ,
05/11/2019,19:15:00,21.22,-0.707,6.485,-1.72,0.71,-4.01,-0.359,-0.09,8.333,4.16,25.90 ,present ,20.02 ,34.80 ,
05/11/2019,19:30:00,21.02,0.213,6.343,-1.56,0.71,-4.01,0.144,0.02,8.341,4.16,25.40 ,present ,19.99 ,35.09 ,
05/11/2019,19:45:00,20.98,0.191,6.222,-1.53,0.71,-4.01,0.133,0.02,8.344,4.16,24.90 ,present ,19.98 ,34.80 ,
05/11/2019,20:00:00,21.23,-0.164,6.164,-1.55,0.71,-4.01,0.036,-0.02,8.333,4.16,24.70 ,present ,19.98 ,34.80 ,
05/11/2019,20:15:00,21.20,0.620,6.021,-1.41,0.71,-4.01,0.429,0.08,8.333,4.16,24.60 ,present ,20.02 ,34.80 ,
05/11/2019,20:30:00,20.94,0.543,5.976,-1.42,0.71,-4.01,0.266,0.07,8.344,4.16,24.60 ,present ,19.98 ,34.80 ,
05/11/2019,20:45:00,20.34,0.742,5.779,-1.36,0.71,-4.01,0.471,0.10,8.366,4.16,24.40 ,present ,19.98 ,34.80 ,
05/11/2019,21:00:00,20.48,1.103,5.756,-1.30,0.71,-4.01,0.534,0.15,8.362,4.16,24.20 ,present ,19.98 ,34.80 ,
05/11/2019,21:15:00,21.10,0.531,5.762,-1.35,0.71,-4.01,0.199,0.07,8.337,4.16,24.60 ,present ,19.98 ,34.80 ,
05/11/2019,21:30:00,20.67,0.078,5.599,-1.39,0.71,-4.01,0.129,0.01,8.355,4.16,24.40 ,present ,19.98 ,34.80 ,
05/11/2019,21:45:00,19.77,0.075,5.362,-1.36,0.71,-4.01,0.103,0.01,8.388,4.16,24.20 ,present ,19.98 ,34.80 ,
05/11/2019,22:00:00,19.01,0.117,5.140,-1.33,0.71,-4.01,0.097,0.01,8.414,4.16,23.40 ,present ,19.98 ,34.80 ,
05/11/2019,22:15:00,18.41,0.232,4.962,-1.29,0.71,-4.01,0.262,0.03,8.436,4.16,22.90 ,present ,19.98 ,34.80 ,
05/11/2019,22:30:00,17.91,0.316,4.793,-1.25,0.71,-4.01,0.219,0.04,8.454,4.16,22.60 ,present ,19.98 ,34.80 ,
05/11/2019,22:45:00,17.42,0.416,4.596,-1.20,0.71,-4.01,0.330,0.05,8.473,4.16,22.10 ,present ,19.98 ,34.80 ,
05/11/2019,23:00:00,17.12,0.300,4.488,-1.20,0.71,-4.01,0.156,0.04,8.484,4.16,21.50 ,present ,19.98 ,34.80 ,
05/11/2019,23:15:00,17.00,0.254,4.386,-1.18,0.71,-4.01,0.263,0.03,8.488,4.16,21.40 ,present ,19.98 ,34.50 ,
05/11/2019,23:30:00,16.67,-0.008,4.258,-1.19,0.71,-4.01,0.137,0.00,8.503,4.16,21.10 ,present ,19.98 ,34.80 ,
05/11/2019,23:45:00,16.71,0.645,4.227,-1.09,0.71,-4.01,0.284,0.09,8.499,4.16,20.90 ,present ,19.98 ,34.80 ,
06/11/2019,00:00:00,16.78,0.316,4.142,-1.10,0.71,-4.01,0.200,0.04,8.499,4.16,20.90 ,present ,19.98 ,34.50 ,
06/11/2019,00:15:00,16.76,0.608,4.085,-1.04,0.71,-4.01,0.374,0.08,8.499,4.16,20.90 ,present ,19.98 ,34.80 ,
06/11/2019,00:30:00,16.76,0.343,4.031,-1.06,0.71,-4.01,0.114,0.04,8.499,4.16,21.00 ,present ,19.98 ,34.80 ,
06/11/2019,00:45:00,16.98,0.343,3.967,-1.03,0.71,-4.01,0.210,0.04,8.491,4.16,21.00 ,present ,19.98 ,34.80 ,
06/11/2019,01:00:00,16.85,0.331,3.868,-1.01,0.71,-4.01,0.271,0.04,8.495,4.16,20.90 ,present ,19.98 ,34.80 ,
06/11/2019,01:15:00,16.65,0.230,3.780,-1.00,0.71,-4.01,0.122,0.03,8.503,4.16,20.80 ,present ,19.98 ,34.50 ,
06/11/2019,01:30:00,16.62,0.356,3.742,-0.97,0.71,-4.01,0.304,0.04,8.503,4.16,20.60 ,present ,19.98 ,34.80 ,
06/11/2019,01:45:00,16.45,0.369,3.648,-0.95,0.71,-4.01,0.207,0.05,8.510,4.16,20.50 ,present ,19.98 ,34.80 ,
06/11/2019,02:00:00,16.87,0.472,3.669,-0.92,0.71,-4.01,0.336,0.06,8.495,4.16,20.60 ,present ,19.98 ,34.80 ,
06/11/2019,02:15:00,16.85,0.286,3.628,-0.94,0.71,-4.01,0.161,0.03,8.495,4.16,20.80 ,present ,19.98 ,34.50 ,
06/11/2019,02:30:00,16.79,0.446,3.559,-0.90,0.71,-4.01,0.228,0.06,8.499,4.16,20.80 ,present ,19.98 ,34.80 ,
06/11/2019,02:45:00,16.81,0.464,3.541,-0.89,0.71,-4.01,0.320,0.06,8.495,4.16,20.80 ,present ,19.98 ,34.80 ,
06/11/2019,03:00:00,16.52,0.345,3.487,-0.90,0.71,-4.01,0.227,0.04,8.506,4.16,20.50 ,present ,19.98 ,34.80 ,
06/11/2019,03:15:00,16.74,0.420,3.403,-0.85,0.71,-4.01,0.311,0.05,8.499,4.16,20.60 ,present ,19.98 ,34.80 ,
06/11/2019,03:30:00,17.09,0.486,3.388,-0.82,0.71,-4.01,0.190,0.06,8.488,4.16,21.00 ,present ,19.98 ,34.80 ,
06/11/2019,03:45:00,17.60,0.600,3.792,-0.92,0.71,-4.01,0.248,0.08,8.465,4.16,21.50 ,present ,19.98 ,34.80 ,
06/11/2019,04:00:00,18.50,1.087,3.934,-0.86,0.71,-4.01,0.462,0.15,8.432,4.16,22.50 ,present ,19.98 ,34.80 ,
06/11/2019,04:15:00,19.41,0.178,4.007,-0.97,0.71,-4.01,-0.005,0.02,8.399,4.16,23.00 ,present ,19.98 ,34.80 ,
06/11/2019,04:30:00,20.04,-0.083,4.131,-1.02,0.71,-4.01,-0.045,-0.01,8.377,4.16,23.40 ,present ,19.98 ,34.80 ,
06/11/2019,04:45:00,20.45,-0.232,4.185,-1.04,0.71,-4.01,-0.054,-0.03,8.362,4.16,23.70 ,present ,19.99 ,35.09 ,
06/11/2019,05:00:00,20.31,-0.292,4.246,-1.07,0.71,-4.01,-0.118,-0.04,8.366,4.16,24.00 ,present ,19.98 ,34.80 ,
06/11/2019,05:15:00,20.21,-0.326,4.273,-1.09,0.71,-4.01,-0.242,-0.04,8.370,4.16,24.00 ,present ,19.99 ,35.09 ,
06/11/2019,05:30:00,20.18,-0.004,4.299,-1.05,0.71,-4.01,0.027,0.00,8.373,4.16,23.80 ,present ,19.98 ,34.80 ,
06/11/2019,05:45:00,20.28,-0.224,4.331,-1.09,0.71,-4.01,-0.110,-0.03,8.370,4.16,24.00 ,present ,19.98 ,34.80 ,
06/11/2019,06:00:00,20.34,-0.013,4.359,-1.06,0.71,-4.01,0.026,0.00,8.366,4.16,23.80 ,present ,19.98 ,34.80 ,
06/11/2019,06:15:00,20.48,0.268,4.379,-1.02,0.71,-4.01,0.157,0.03,8.362,4.16,24.40 ,present ,19.99 ,35.09 ,
06/11/2019,06:30:00,20.62,-0.085,4.385,-1.07,0.71,-4.01,-0.054,-0.01,8.355,4.16,24.50 ,present ,19.99 ,35.09 ,
06/11/2019,06:45:00,20.97,0.310,4.465,-1.02,0.71,-4.01,0.207,0.04,8.344,4.16,24.70 ,present ,19.98 ,34.80 ,
06/11/2019,07:00:00,21.38,-0.534,4.626,-1.17,0.71,-4.01,-0.405,-0.07,8.330,4.16,25.00 ,present ,19.99 ,35.09 ,
06/11/2019,07:15:00,21.91,-0.194,4.816,-1.15,0.71,-4.01,-0.204,-0.02,8.308,4.16,25.40 ,present ,20.02 ,34.80 ,
06/11/2019,07:30:00,22.85,0.616,5.077,-1.08,0.71,-4.01,0.091,0.08,8.276,4.16,25.80 ,present ,20.02 ,35.09 ,
06/11/2019,07:45:00,25.38,-0.320,5.745,-1.28,0.71,-4.01,-0.362,-0.04,8.187,4.16,27.20 ,present ,19.99 ,35.09 ,
06/11/2019,08:00:00,26.31,-0.939,5.969,-1.38,0.71,-4.01,-0.633,-0.12,8.152,4.16,28.50 ,present ,20.02 ,35.09 ,
06/11/2019,08:15:00,27.39,-0.407,6.379,-1.37,0.71,-4.01,-0.460,-0.05,8.116,4.16,29.90 ,present ,20.02 ,35.40 ,
06/11/2019,08:30:00,28.82,-0.640,6.782,-1.44,0.71,-4.01,-0.549,-0.08,8.064,4.16,31.30 ,present ,20.02 ,35.40 ,
06/11/2019,08:45:00,28.17,-0.229,6.792,-1.41,0.71,-4.01,-0.225,-0.03,8.088,4.16,31.90 ,present ,20.02 ,35.40 ,
06/11/2019,09:00:00,27.79,-0.922,6.925,-1.55,0.71,-4.01,-0.581,-0.12,8.102,4.16,32.20 ,present ,20.02 ,35.40 ,
06/11/2019,09:15:00,27.68,-1.901,7.298,-1.77,0.71,-4.01,-1.094,-0.25,8.107,4.16,32.70 ,present ,20.03 ,35.70 ,
