Serial Number:,PSY1I70J
APP Serial #:,03000711
Head Serial #:,2910
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,#3 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
04/11/2019,23:15:00,16.13,-0.099,0.000,0.00,0.38,-4.11,-0.274,-0.01,8.521,4.16,20.60 ,present ,19.54 ,36.59 ,
04/11/2019,23:30:00,16.20,-0.040,0.000,0.00,0.38,-4.11,-0.149,0.00,8.518,4.16,20.40 ,present ,19.54 ,36.59 ,
04/11/2019,23:45:00,16.35,-0.051,0.000,0.00,0.38,-4.11,-0.033,0.00,8.514,4.16,20.50 ,present ,19.54 ,36.59 ,
05/11/2019,00:00:00,16.38,-0.190,0.000,0.00,0.38,-4.11,-0.310,-0.02,8.514,4.16,20.60 ,present ,19.54 ,36.59 ,
05/11/2019,00:15:00,16.19,0.140,0.000,0.00,0.38,-4.11,0.070,0.01,8.521,4.16,20.50 ,present ,19.54 ,36.59 ,
05/11/2019,00:30:00,15.99,-0.215,0.000,0.00,0.38,-4.11,-0.229,-0.03,8.529,4.16,20.50 ,present ,19.54 ,36.59 ,
05/11/2019,00:45:00,16.32,0.082,0.000,0.00,0.38,-4.11,0.054,0.01,8.514,4.16,20.50 ,present ,19.54 ,36.30 ,
05/11/2019,01:00:00,16.23,-0.112,0.000,0.00,0.38,-4.11,-0.112,-0.01,8.518,4.16,20.40 ,present ,19.54 ,36.59 ,
05/11/2019,01:15:00,16.10,0.032,0.000,0.00,0.38,-4.11,-0.036,0.00,8.521,4.16,20.50 ,present ,19.54 ,36.59 ,
05/11/2019,01:30:00,15.92,-0.070,0.000,0.00,0.38,-4.11,-0.120,0.00,8.529,4.16,20.20 ,present ,19.54 ,36.30 ,
05/11/2019,01:45:00,16.02,-0.040,0.000,0.00,0.38,-4.11,-0.062,0.00,8.525,4.16,20.10 ,present ,19.54 ,36.30 ,
05/11/2019,02:00:00,15.97,-0.076,0.000,0.00,0.38,-4.11,-0.028,-0.01,8.529,4.16,20.10 ,present ,19.54 ,36.59 ,
05/11/2019,02:15:00,16.02,0.230,0.000,0.00,0.38,-4.11,0.035,0.03,8.525,4.16,20.10 ,present ,19.54 ,36.30 ,
05/11/2019,02:30:00,15.98,-0.057,0.000,0.00,0.38,-4.11,-0.092,0.00,8.529,4.16,20.10 ,present ,19.54 ,36.59 ,
05/11/2019,02:45:00,16.02,-0.080,0.000,0.00,0.38,-4.11,-0.025,-0.01,8.525,4.16,20.10 ,present ,19.54 ,36.59 ,
05/11/2019,03:00:00,15.92,0.187,0.000,0.00,0.38,-4.11,0.181,0.02,8.529,4.16,20.10 ,present ,19.54 ,36.59 ,
05/11/2019,03:15:00,15.78,0.018,0.000,0.00,0.38,-4.11,-0.139,0.00,8.536,4.16,20.00 ,present ,19.54 ,36.59 ,
05/11/2019,03:30:00,16.37,0.402,0.000,0.00,0.38,-4.11,0.342,0.05,8.514,4.16,20.10 ,present ,19.54 ,36.30 ,
05/11/2019,03:45:00,17.28,0.181,0.000,0.00,0.38,-4.11,0.183,0.02,8.480,4.16,21.00 ,present ,19.54 ,36.59 ,
05/11/2019,04:00:00,18.32,0.144,0.000,0.00,0.38,-4.11,0.247,0.01,8.439,4.16,21.80 ,present ,19.54 ,36.59 ,
05/11/2019,04:15:00,19.35,0.355,0.000,0.00,0.38,-4.11,0.283,0.04,8.403,4.16,22.60 ,present ,19.54 ,36.90 ,
05/11/2019,04:30:00,19.81,0.288,0.000,0.00,0.38,-4.11,0.193,0.03,8.384,4.16,23.40 ,present ,19.54 ,36.90 ,
05/11/2019,04:45:00,20.46,0.031,0.000,0.00,0.38,-4.11,-0.038,0.00,8.362,4.16,24.00 ,present ,19.54 ,36.59 ,
05/11/2019,05:00:00,20.68,0.078,0.000,0.00,0.38,-4.11,-0.022,0.01,8.355,4.16,24.50 ,present ,19.54 ,36.90 ,
05/11/2019,05:15:00,20.68,-0.282,0.000,0.00,0.38,-4.11,-0.426,-0.03,8.355,4.16,24.80 ,present ,19.54 ,36.90 ,
05/11/2019,05:30:00,20.87,0.176,0.000,0.00,0.38,-4.11,0.075,0.02,8.348,4.16,24.80 ,present ,19.54 ,36.59 ,
05/11/2019,05:45:00,20.87,-0.054,0.000,0.00,0.38,-4.11,-0.178,0.00,8.348,4.16,24.90 ,present ,19.54 ,36.90 ,
05/11/2019,06:00:00,20.71,-0.175,0.000,0.00,0.38,-4.11,-0.345,-0.02,8.352,4.16,24.90 ,present ,19.54 ,36.90 ,
05/11/2019,06:15:00,20.53,0.451,0.000,0.00,0.38,-4.11,0.419,0.06,8.359,4.16,24.90 ,present ,19.54 ,36.90 ,
05/11/2019,06:30:00,20.57,0.443,0.000,0.00,0.38,-4.11,0.238,0.06,8.359,4.16,25.00 ,present ,19.54 ,36.90 ,
05/11/2019,06:45:00,20.76,0.255,0.000,0.00,0.38,-4.11,0.200,0.03,8.352,4.16,25.00 ,present ,19.54 ,36.90 ,
05/11/2019,07:00:00,20.76,0.000,0.000,0.00,0.38,-4.11,-0.087,0.00,8.352,4.16,25.10 ,present ,19.54 ,36.90 ,
05/11/2019,07:15:00,21.18,0.590,0.000,0.00,0.38,-4.11,0.392,0.08,8.337,4.16,25.50 ,present ,19.54 ,36.90 ,
05/11/2019,07:30:00,21.55,-1.305,0.185,-0.13,0.38,-4.11,-1.237,-0.17,8.323,4.16,26.10 ,present ,19.54 ,36.90 ,
05/11/2019,07:45:00,22.28,-0.140,0.000,0.00,0.38,-4.11,-0.015,-0.01,8.297,4.16,26.90 ,present ,19.58 ,36.90 ,
05/11/2019,08:00:00,22.30,-1.659,0.302,-0.21,0.38,-4.11,-1.764,-0.22,8.294,4.16,27.40 ,present ,19.54 ,37.20 ,
05/11/2019,08:15:00,22.53,-2.160,-0.002,-0.20,0.38,-4.11,-2.086,-0.29,8.287,4.16,27.50 ,present ,19.54 ,36.90 ,
05/11/2019,08:30:00,22.88,1.690,0.000,0.00,0.38,-4.11,1.131,0.22,8.276,4.16,27.70 ,present ,19.58 ,36.90 ,
05/11/2019,08:45:00,22.83,-0.445,0.000,0.00,0.38,-4.11,-0.575,-0.06,8.276,4.16,28.20 ,present ,19.54 ,37.20 ,
05/11/2019,09:00:00,22.03,-0.069,0.000,0.00,0.38,-4.11,-0.409,0.00,8.305,4.16,28.90 ,present ,19.58 ,37.20 ,
05/11/2019,09:15:00,22.80,-0.695,0.000,0.00,0.38,-4.11,-0.944,-0.09,8.276,4.16,29.10 ,present ,19.54 ,37.20 ,
05/11/2019,09:30:00,23.69,-0.895,0.090,-0.05,0.38,-4.11,-1.316,-0.12,8.247,4.16,30.10 ,present ,19.54 ,37.20 ,
05/11/2019,09:45:00,24.80,-1.168,-0.048,-0.05,0.38,-4.11,-1.435,-0.15,8.205,4.16,31.60 ,present ,19.58 ,37.20 ,
05/11/2019,10:00:00,25.94,-1.105,-0.130,-0.02,0.38,-4.11,-1.635,-0.14,8.166,4.16,33.80 ,present ,19.58 ,37.20 ,
05/11/2019,10:15:00,27.01,1.008,0.000,0.00,0.38,-4.11,0.481,0.13,8.128,4.16,34.59 ,present ,19.58 ,37.50 ,
05/11/2019,10:30:00,28.71,-0.899,-0.012,-0.02,0.38,-4.11,-0.914,-0.11,8.069,4.16,36.20 ,present ,19.58 ,37.50 ,
05/11/2019,10:45:00,29.45,-0.027,0.000,0.00,0.38,-4.11,-0.777,0.00,8.045,4.16,37.09 ,present ,19.58 ,37.50 ,
05/11/2019,11:00:00,29.49,0.313,0.000,0.00,0.38,-4.11,-0.206,0.04,8.045,4.16,37.50 ,present ,19.58 ,37.50 ,
05/11/2019,11:15:00,28.79,0.551,0.000,0.00,0.38,-4.11,-0.383,0.07,8.069,4.16,37.80 ,present ,19.58 ,37.50 ,
05/11/2019,11:30:00,28.56,0.030,0.000,0.00,0.38,-4.11,-0.023,0.00,8.076,4.16,38.50 ,present ,19.58 ,37.50 ,
05/11/2019,11:45:00,28.42,0.002,0.000,0.00,0.38,-4.11,-0.538,0.00,8.079,4.16,41.30 ,present ,19.58 ,37.80 ,
05/11/2019,12:00:00,28.65,0.316,0.000,0.00,0.38,-4.11,-1.185,0.04,8.071,4.16,42.40 ,present ,19.58 ,38.09 ,
05/11/2019,12:15:00,28.14,0.851,0.000,0.00,0.38,-4.11,-0.636,0.11,8.088,4.16,39.70 ,present ,19.58 ,37.80 ,
05/11/2019,12:30:00,27.93,1.261,0.000,0.00,0.38,-4.11,0.361,0.16,8.095,4.16,37.80 ,present ,19.58 ,37.50 ,
05/11/2019,12:45:00,27.93,0.663,0.000,0.00,0.38,-4.11,-0.264,0.08,8.095,4.16,37.40 ,present ,19.58 ,37.80 ,
05/11/2019,13:00:00,27.89,1.527,0.000,0.00,0.38,-4.11,0.907,0.20,8.100,4.16,36.20 ,present ,19.58 ,37.50 ,
05/11/2019,13:15:00,28.72,1.063,0.000,0.00,0.38,-4.11,0.670,0.14,8.069,4.16,36.00 ,present ,19.54 ,37.50 ,
05/11/2019,13:30:00,28.23,-0.407,0.000,0.00,0.38,-4.11,-0.789,-0.05,8.086,4.16,36.09 ,present ,19.58 ,37.50 ,
05/11/2019,13:45:00,27.05,0.367,0.000,0.00,0.38,-4.11,-0.090,0.04,8.128,4.16,35.40 ,present ,19.58 ,37.50 ,
05/11/2019,14:00:00,27.19,0.515,0.000,0.00,0.38,-4.11,0.058,0.06,8.123,4.16,34.70 ,present ,19.58 ,37.50 ,
05/11/2019,14:15:00,27.39,0.197,0.000,0.00,0.38,-4.11,-0.220,0.02,8.116,4.16,34.70 ,present ,19.58 ,37.50 ,
05/11/2019,14:30:00,27.85,0.664,0.000,0.00,0.38,-4.11,0.248,0.08,8.100,4.16,34.70 ,present ,19.58 ,37.50 ,
05/11/2019,14:45:00,27.93,0.324,0.000,0.00,0.38,-4.11,0.395,0.04,8.095,4.16,36.00 ,present ,19.58 ,37.50 ,
05/11/2019,15:00:00,28.56,1.344,0.000,0.00,0.38,-4.11,0.961,0.17,8.076,4.16,36.90 ,present ,19.58 ,37.80 ,
05/11/2019,15:15:00,28.40,0.343,0.000,0.00,0.38,-4.11,0.010,0.04,8.079,4.16,36.00 ,present ,19.54 ,37.50 ,
05/11/2019,15:30:00,27.86,0.076,0.000,0.00,0.38,-4.11,-0.468,0.01,8.100,4.16,35.09 ,present ,19.58 ,37.50 ,
05/11/2019,15:45:00,27.72,-0.036,0.000,0.00,0.38,-4.11,-0.263,0.00,8.102,4.16,34.59 ,present ,19.58 ,37.50 ,
05/11/2019,16:00:00,27.69,0.128,0.000,0.00,0.38,-4.11,-0.317,0.01,8.107,4.16,34.09 ,present ,19.58 ,37.20 ,
05/11/2019,16:15:00,27.28,-0.124,0.000,0.00,0.38,-4.11,-0.386,-0.01,8.121,4.16,33.30 ,present ,19.58 ,37.50 ,
05/11/2019,16:30:00,26.45,-0.402,0.000,0.00,0.38,-4.11,-0.722,-0.05,8.148,4.16,32.80 ,present ,19.58 ,37.50 ,
05/11/2019,16:45:00,25.85,-0.036,0.000,0.00,0.38,-4.11,-0.385,0.00,8.168,4.16,31.90 ,present ,19.58 ,37.50 ,
05/11/2019,17:00:00,25.16,-0.018,0.000,0.00,0.38,-4.11,-0.393,0.00,8.194,4.16,31.00 ,present ,19.54 ,37.20 ,
05/11/2019,17:15:00,24.32,-0.097,0.000,0.00,0.38,-4.11,-0.513,-0.01,8.222,4.16,30.10 ,present ,19.58 ,37.20 ,
05/11/2019,17:30:00,23.77,0.069,0.000,0.00,0.38,-4.11,-0.341,0.00,8.244,4.16,29.50 ,present ,19.54 ,37.20 ,
05/11/2019,17:45:00,22.95,-1.578,-0.055,-0.10,0.38,-4.11,-1.872,-0.21,8.272,4.16,28.80 ,present ,19.54 ,36.90 ,
05/11/2019,18:00:00,21.95,0.508,0.000,0.00,0.38,-4.11,0.059,0.06,8.308,4.16,27.70 ,present ,19.54 ,37.20 ,
05/11/2019,18:15:00,21.67,-0.051,0.000,0.00,0.38,-4.11,-0.238,0.00,8.319,4.16,26.90 ,present ,19.54 ,36.90 ,
05/11/2019,18:30:01,21.55,0.219,0.000,0.00,0.38,-4.11,0.005,0.02,8.323,4.16,26.70 ,present ,19.54 ,36.90 ,
05/11/2019,18:45:00,21.51,0.137,0.000,0.00,0.38,-4.11,-0.059,0.01,8.323,4.16,26.30 ,present ,19.58 ,36.90 ,
05/11/2019,19:00:00,21.48,0.390,0.000,0.00,0.38,-4.11,-0.011,0.05,8.326,4.16,26.20 ,present ,19.54 ,36.90 ,
05/11/2019,19:15:00,21.33,-0.901,0.114,-0.06,0.38,-4.11,-1.065,-0.12,8.330,4.16,26.10 ,present ,19.58 ,36.90 ,
05/11/2019,19:30:00,21.16,0.151,0.000,0.00,0.38,-4.11,-0.181,0.02,8.337,4.16,25.80 ,present ,19.54 ,36.90 ,
05/11/2019,19:45:00,20.97,0.038,0.000,0.00,0.38,-4.11,-0.222,0.00,8.344,4.16,25.40 ,present ,19.54 ,36.90 ,
05/11/2019,20:00:00,21.10,-0.621,0.000,0.00,0.38,-4.11,-0.699,-0.08,8.337,4.16,25.10 ,present ,19.54 ,36.90 ,
05/11/2019,20:15:00,20.97,0.108,0.000,0.00,0.38,-4.11,0.019,0.01,8.344,4.16,25.10 ,present ,19.54 ,36.90 ,
05/11/2019,20:30:00,20.59,0.171,0.000,0.00,0.38,-4.11,-0.015,0.02,8.359,4.16,24.90 ,present ,19.54 ,36.90 ,
05/11/2019,20:45:00,20.10,0.168,0.000,0.00,0.38,-4.11,-0.156,0.02,8.373,4.16,24.50 ,present ,19.54 ,36.90 ,
05/11/2019,21:00:00,20.13,0.371,0.000,0.00,0.38,-4.11,0.253,0.05,8.373,4.16,24.30 ,present ,19.54 ,36.90 ,
05/11/2019,21:15:00,20.44,-0.089,0.000,0.00,0.38,-4.11,-0.146,-0.01,8.362,4.16,24.50 ,present ,19.54 ,36.90 ,
05/11/2019,21:30:00,19.94,-0.194,0.000,0.00,0.38,-4.11,-0.386,-0.02,8.381,4.16,24.30 ,present ,19.54 ,36.90 ,
05/11/2019,21:45:00,19.01,-0.039,0.000,0.00,0.38,-4.11,-0.202,0.00,8.414,4.16,23.80 ,present ,19.54 ,36.59 ,
05/11/2019,22:00:00,18.34,-0.244,0.000,0.00,0.38,-4.11,-0.324,-0.03,8.439,4.16,23.40 ,present ,19.54 ,36.90 ,
05/11/2019,22:15:00,17.74,0.056,0.000,0.00,0.38,-4.11,-0.117,0.00,8.462,4.16,22.80 ,present ,19.54 ,36.90 ,
05/11/2019,22:30:00,17.34,-0.042,0.000,0.00,0.38,-4.11,-0.158,0.00,8.476,4.16,22.20 ,present ,19.54 ,36.59 ,
05/11/2019,22:45:00,16.89,0.095,0.000,0.00,0.38,-4.11,-0.085,0.01,8.495,4.16,21.80 ,present ,19.54 ,36.59 ,
05/11/2019,23:00:00,16.65,-0.056,0.000,0.00,0.38,-4.11,-0.070,0.00,8.503,4.16,21.40 ,present ,19.54 ,36.59 ,
05/11/2019,23:15:00,16.54,-0.051,0.000,0.00,0.38,-4.11,-0.211,0.00,8.506,4.16,21.20 ,present ,19.54 ,36.59 ,
05/11/2019,23:30:00,16.21,-0.335,0.000,0.00,0.38,-4.11,-0.388,-0.04,8.518,4.16,20.80 ,present ,19.54 ,36.59 ,
05/11/2019,23:45:00,16.13,0.312,0.000,0.00,0.38,-4.11,0.186,0.04,8.521,4.16,20.70 ,present ,19.54 ,36.59 ,
06/11/2019,00:00:00,16.16,-0.063,0.000,0.00,0.38,-4.11,-0.122,0.00,8.521,4.16,20.60 ,present ,19.54 ,36.59 ,
06/11/2019,00:15:00,16.11,0.178,0.000,0.00,0.38,-4.11,0.145,0.02,8.521,4.16,20.60 ,present ,19.54 ,36.59 ,
06/11/2019,00:30:00,16.10,0.212,0.000,0.00,0.38,-4.11,0.093,0.02,8.521,4.16,20.60 ,present ,19.54 ,36.59 ,
06/11/2019,00:45:00,16.38,-0.029,0.000,0.00,0.38,-4.11,-0.023,0.00,8.514,4.16,20.40 ,present ,19.54 ,36.59 ,
06/11/2019,01:00:00,16.29,0.043,0.000,0.00,0.38,-4.11,-0.143,0.00,8.518,4.16,20.60 ,present ,19.54 ,36.59 ,
06/11/2019,01:15:00,16.11,-0.181,0.000,0.00,0.38,-4.11,-0.162,-0.02,8.521,4.16,20.50 ,present ,19.54 ,36.59 ,
06/11/2019,01:30:00,16.04,-0.062,0.000,0.00,0.38,-4.11,-0.047,0.00,8.525,4.16,20.29 ,present ,19.54 ,36.30 ,
06/11/2019,01:45:00,15.78,-0.078,0.000,0.00,0.38,-4.11,-0.001,-0.01,8.536,4.16,20.20 ,present ,19.54 ,36.30 ,
06/11/2019,02:00:00,16.20,-0.055,0.000,0.00,0.38,-4.11,-0.034,0.00,8.518,4.16,20.10 ,present ,19.54 ,36.59 ,
06/11/2019,02:15:00,16.19,-0.041,0.000,0.00,0.38,-4.11,-0.031,0.00,8.521,4.16,20.20 ,present ,19.54 ,36.59 ,
06/11/2019,02:30:00,16.15,0.063,0.000,0.00,0.38,-4.11,0.043,0.00,8.521,4.16,20.29 ,present ,19.54 ,36.59 ,
06/11/2019,02:45:00,16.12,0.094,0.000,0.00,0.38,-4.11,-0.021,0.01,8.521,4.16,20.29 ,present ,19.54 ,36.30 ,
06/11/2019,03:00:00,15.81,0.198,0.000,0.00,0.38,-4.11,0.063,0.02,8.533,4.16,20.10 ,present ,19.54 ,36.30 ,
06/11/2019,03:15:00,16.02,0.153,0.000,0.00,0.38,-4.11,-0.020,0.02,8.525,4.16,20.10 ,present ,19.54 ,36.59 ,
06/11/2019,03:30:00,16.36,0.261,0.000,0.00,0.38,-4.11,0.189,0.03,8.514,4.16,20.29 ,present ,19.54 ,36.59 ,
06/11/2019,03:45:00,17.05,0.578,0.000,0.00,0.38,-4.11,0.705,0.08,8.488,4.16,21.20 ,present ,19.54 ,36.59 ,
06/11/2019,04:00:00,17.95,1.607,0.000,0.00,0.38,-4.11,1.447,0.22,8.454,4.16,22.00 ,present ,19.54 ,36.59 ,
06/11/2019,04:15:00,19.43,0.450,0.000,0.00,0.38,-4.11,0.533,0.06,8.399,4.16,23.00 ,present ,19.54 ,36.59 ,
06/11/2019,04:30:00,20.25,-0.341,0.000,0.00,0.38,-4.11,-0.355,-0.04,8.370,4.16,23.70 ,present ,19.54 ,36.90 ,
06/11/2019,04:45:00,20.63,0.164,0.000,0.00,0.38,-4.11,0.062,0.02,8.355,4.16,24.40 ,present ,19.54 ,36.90 ,
06/11/2019,05:00:00,20.86,0.012,0.000,0.00,0.38,-4.11,-0.100,0.00,8.348,4.16,24.80 ,present ,19.54 ,36.90 ,
06/11/2019,05:15:00,20.99,-0.108,0.000,0.00,0.38,-4.11,-0.308,-0.01,8.344,4.16,25.00 ,present ,19.54 ,36.90 ,
06/11/2019,05:30:00,20.90,0.100,0.000,0.00,0.38,-4.11,-0.038,0.01,8.344,4.16,25.00 ,present ,19.54 ,36.90 ,
06/11/2019,05:45:00,20.97,0.074,0.000,0.00,0.38,-4.11,-0.187,0.01,8.344,4.16,25.20 ,present ,19.54 ,36.90 ,
06/11/2019,06:00:00,20.94,0.138,0.000,0.00,0.38,-4.11,-0.031,0.01,8.344,4.16,25.20 ,present ,19.54 ,36.90 ,
06/11/2019,06:15:01,20.75,0.098,0.000,0.00,0.38,-4.11,0.034,0.01,8.352,4.16,25.10 ,present ,19.54 ,36.90 ,
06/11/2019,06:30:00,20.71,-0.119,0.000,0.00,0.38,-4.11,-0.373,-0.01,8.352,4.16,25.20 ,present ,19.54 ,36.90 ,
06/11/2019,06:45:00,20.83,0.334,0.000,0.00,0.38,-4.11,0.380,0.04,8.348,4.16,25.30 ,present ,19.54 ,36.90 ,
06/11/2019,07:00:00,21.07,-0.025,0.000,0.00,0.38,-4.11,-0.182,0.00,8.341,4.16,25.50 ,present ,19.54 ,36.90 ,
06/11/2019,07:15:00,21.42,0.581,0.000,0.00,0.38,-4.11,0.337,0.07,8.326,4.16,25.90 ,present ,19.54 ,36.90 ,
06/11/2019,07:30:00,22.36,0.980,0.000,0.00,0.38,-4.11,0.924,0.13,8.294,4.16,26.50 ,present ,19.58 ,36.90 ,
06/11/2019,07:45:00,24.89,-0.101,0.000,0.00,0.38,-4.11,-0.049,-0.01,8.205,4.16,28.30 ,present ,19.54 ,37.20 ,
06/11/2019,08:00:00,26.06,-0.628,0.053,0.00,0.38,-4.11,-0.631,-0.08,8.161,4.16,30.00 ,present ,19.58 ,37.20 ,
06/11/2019,08:15:00,27.26,-0.079,0.000,0.00,0.38,-4.11,0.010,-0.01,8.121,4.16,31.50 ,present ,19.58 ,37.50 ,
06/11/2019,08:30:00,28.79,0.206,0.000,0.00,0.38,-4.11,0.106,0.02,8.069,4.16,33.09 ,present ,19.58 ,37.50 ,
06/11/2019,08:45:00,28.61,0.719,0.000,0.00,0.38,-4.11,0.327,0.09,8.071,4.16,34.40 ,present ,19.58 ,37.50 ,
06/11/2019,09:00:00,28.38,0.050,0.000,0.00,0.38,-4.11,-0.392,0.00,8.082,4.16,35.90 ,present ,19.58 ,37.50 ,
06/11/2019,09:15:00,28.42,-1.208,0.301,-0.13,0.38,-4.11,-1.973,-0.16,8.079,4.16,37.80 ,present ,19.58 ,37.80 ,
