Serial Number:,PSY1I70J
APP Serial #:,03000711
Head Serial #:,2910
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
14/05/2019,13:50:00,24.73,-0.478,21.715,-5.55,1.00,-3.80,-0.469,-0.06,8.208,4.20,28.30 ,present ,19.54 ,33.59 ,
14/05/2019,14:00:00,24.68,-0.493,21.669,-5.55,1.00,-3.80,-0.382,-0.06,8.212,4.20,28.20 ,present ,19.54 ,33.59 ,
14/05/2019,14:10:00,24.78,-0.405,21.793,-5.55,1.00,-3.80,-0.347,-0.05,8.208,4.20,28.20 ,present ,19.54 ,34.20 ,
14/05/2019,14:20:00,24.77,-0.476,21.760,-5.56,1.00,-3.80,-0.298,-0.06,8.208,4.20,28.20 ,present ,19.54 ,33.90 ,
14/05/2019,14:30:00,24.75,-0.454,21.765,-5.56,1.00,-3.80,-0.399,-0.06,8.208,4.20,28.30 ,present ,19.54 ,33.90 ,
14/05/2019,14:40:00,24.78,-0.480,21.745,-5.55,1.00,-3.80,-0.353,-0.06,8.208,4.20,28.20 ,present ,19.54 ,33.90 ,
14/05/2019,14:50:00,24.83,-0.436,21.766,-5.54,1.00,-3.80,-0.447,-0.05,8.205,4.20,28.10 ,present ,19.54 ,33.90 ,
14/05/2019,15:00:00,24.88,-0.467,21.766,-5.54,1.00,-3.80,-0.421,-0.06,8.205,4.20,28.30 ,present ,19.54 ,33.90 ,
14/05/2019,15:10:00,24.97,-0.468,21.924,-5.57,1.00,-3.80,-0.357,-0.06,8.201,4.20,28.30 ,present ,19.54 ,33.90 ,
14/05/2019,15:20:00,24.99,-0.341,21.926,-5.55,1.00,-3.80,-0.421,-0.04,8.201,4.20,28.30 ,present ,19.54 ,33.90 ,
14/05/2019,15:30:00,25.01,-0.501,21.894,-5.56,1.00,-3.80,-0.319,-0.06,8.198,4.20,28.30 ,present ,19.54 ,33.90 ,
14/05/2019,15:40:00,24.95,-0.515,21.857,-5.56,1.00,-3.80,-0.385,-0.06,8.201,4.20,28.90 ,present ,19.54 ,34.20 ,
14/05/2019,14:50:00,24.95,-0.476,21.817,-5.54,1.00,-3.80,-0.359,-0.06,8.201,4.20,28.60 ,present ,19.54 ,33.90 ,
Serial Number:,PSY1I70J
APP Serial #:,03000711
Head Serial #:,2910
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,60,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
14/05/2019,15:00:00,25.00,-0.503,21.852,-5.55,1.00,-3.80,-0.395,-0.06,8.198,4.20,29.00 ,present ,19.54 ,33.90 ,
14/05/2019,15:10:00,25.11,-0.405,21.968,-5.55,1.00,-3.80,-0.404,-0.05,8.194,4.20,28.60 ,present ,19.54 ,33.90 ,
14/05/2019,15:20:00,25.05,-0.484,21.898,-5.55,1.00,-3.80,-0.410,-0.06,8.198,4.20,28.60 ,present ,19.54 ,33.90 ,
14/05/2019,15:30:00,25.07,-0.464,21.951,-5.56,1.00,-3.80,-0.431,-0.06,8.198,4.20,28.40 ,present ,19.54 ,33.90 ,
14/05/2019,15:40:00,25.20,-0.479,22.041,-5.56,1.00,-3.80,-0.408,-0.06,8.191,4.20,28.40 ,present ,19.54 ,33.59 ,
14/05/2019,15:50:00,25.33,-0.520,22.075,-5.56,1.00,-3.80,-0.472,-0.06,8.187,4.20,28.40 ,present ,19.54 ,33.90 ,
14/05/2019,16:00:00,25.35,-0.364,22.179,-5.56,1.00,-3.80,-0.411,-0.04,8.187,4.20,28.40 ,present ,19.54 ,33.90 ,
14/05/2019,16:10:00,25.42,-0.631,22.144,-5.58,1.00,-3.80,-0.415,-0.08,8.184,4.20,28.40 ,present ,19.54 ,33.90 ,
14/05/2019,16:20:00,25.56,-0.463,22.183,-5.54,1.00,-3.80,-0.328,-0.06,8.180,4.19,28.50 ,not present ,0.00 ,0.00 ,
14/05/2019,16:30:00,24.76,-0.079,0.000,0.00,1.00,-3.80,0.166,-0.01,8.208,4.18,26.40 ,not present ,0.00 ,0.00 ,
14/05/2019,16:40:00,24.92,-0.426,0.000,0.00,1.00,-3.80,-0.560,-0.05,8.201,4.17,25.70 ,not present ,0.00 ,0.00 ,
14/05/2019,16:50:00,24.89,-0.521,0.000,0.00,1.00,-3.80,-0.411,-0.07,8.205,4.17,25.50 ,not present ,0.00 ,0.00 ,
14/05/2019,17:00:00,24.85,-0.517,0.000,0.00,1.00,-3.80,-0.463,-0.06,8.205,4.16,25.10 ,not present ,0.00 ,0.00 ,
14/05/2019,17:10:00,24.83,-0.416,0.000,0.00,1.00,-3.80,-0.460,-0.05,8.205,4.16,25.00 ,not present ,0.00 ,0.00 ,
14/05/2019,17:20:00,24.81,-0.461,0.000,0.00,1.00,-3.80,-0.443,-0.06,8.205,4.15,24.90 ,not present ,0.00 ,0.00 ,
14/05/2019,17:30:00,24.81,-0.473,0.000,0.00,1.00,-3.80,-0.451,-0.06,8.205,4.15,24.80 ,not present ,0.00 ,0.00 ,
14/05/2019,17:40:00,24.79,-0.475,0.000,0.00,1.00,-3.80,-0.280,-0.06,8.208,4.14,24.80 ,not present ,0.00 ,0.00 ,
14/05/2019,17:50:00,24.79,-0.463,0.000,0.00,1.00,-3.80,-0.500,-0.06,8.208,4.14,25.00 ,not present ,0.00 ,0.00 ,
14/05/2019,18:00:00,24.77,-0.558,0.000,0.00,1.00,-3.80,-0.474,-0.07,8.208,4.13,24.90 ,not present ,0.00 ,0.00 ,
14/05/2019,18:10:00,24.75,-0.541,0.000,0.00,1.00,-3.80,-0.445,-0.07,8.208,4.13,24.80 ,not present ,0.00 ,0.00 ,
14/05/2019,18:20:00,24.74,-0.482,0.000,0.00,1.00,-3.80,-0.503,-0.06,8.208,4.12,24.70 ,not present ,0.00 ,0.00 ,
14/05/2019,18:30:00,24.72,-0.453,0.000,0.00,1.00,-3.80,-0.471,-0.06,8.208,4.12,24.70 ,not present ,0.00 ,0.00 ,
14/05/2019,18:40:00,24.70,-0.416,0.000,0.00,1.00,-3.80,-0.480,-0.05,8.208,4.11,24.70 ,not present ,0.00 ,0.00 ,
14/05/2019,18:50:00,24.67,-0.547,0.000,0.00,1.00,-3.80,-0.426,-0.07,8.212,4.11,24.70 ,not present ,0.00 ,0.00 ,
14/05/2019,19:00:00,24.66,-0.517,0.000,0.00,1.00,-3.80,-0.487,-0.06,8.212,4.10,24.80 ,not present ,0.00 ,0.00 ,
14/05/2019,19:10:00,24.62,-0.464,0.000,0.00,1.00,-3.80,-0.478,-0.06,8.212,4.10,24.60 ,not present ,0.00 ,0.00 ,
14/05/2019,19:20:00,24.60,-0.457,0.000,0.00,1.00,-3.80,-0.448,-0.06,8.212,4.09,24.80 ,not present ,0.00 ,0.00 ,
14/05/2019,19:30:00,24.57,-0.601,0.000,0.00,1.00,-3.80,-0.453,-0.08,8.215,4.09,24.60 ,not present ,0.00 ,0.00 ,
14/05/2019,19:40:00,24.54,-0.481,0.000,0.00,1.00,-3.80,-0.569,-0.06,8.215,4.08,24.70 ,not present ,0.00 ,0.00 ,
14/05/2019,19:50:00,24.52,-0.513,0.000,0.00,1.00,-3.80,-0.427,-0.06,8.215,4.08,24.60 ,not present ,0.00 ,0.00 ,
14/05/2019,20:00:00,24.49,-0.607,0.000,0.00,1.00,-3.80,-0.506,-0.08,8.219,4.08,24.50 ,not present ,0.00 ,0.00 ,
14/05/2019,20:10:00,24.45,-0.479,0.000,0.00,1.00,-3.80,-0.536,-0.06,8.219,4.07,24.50 ,not present ,0.00 ,0.00 ,
14/05/2019,20:20:00,24.42,-0.478,0.000,0.00,1.00,-3.80,-0.398,-0.06,8.219,4.07,24.40 ,not present ,0.00 ,0.00 ,
14/05/2019,20:30:00,24.40,-0.480,0.000,0.00,1.00,-3.80,-0.462,-0.06,8.219,4.07,24.40 ,not present ,0.00 ,0.00 ,
14/05/2019,20:40:00,24.36,-0.542,0.000,0.00,1.00,-3.80,-0.493,-0.07,8.222,4.06,24.30 ,not present ,0.00 ,0.00 ,
14/05/2019,20:50:00,24.33,-0.577,0.000,0.00,1.00,-3.80,-0.527,-0.07,8.222,4.06,24.30 ,not present ,0.00 ,0.00 ,
14/05/2019,21:00:00,24.28,-0.435,0.000,0.00,1.00,-3.80,-0.486,-0.05,8.226,4.06,24.20 ,not present ,0.00 ,0.00 ,
14/05/2019,21:10:00,24.24,-0.459,0.000,0.00,1.00,-3.80,-0.493,-0.06,8.226,4.06,24.20 ,not present ,0.00 ,0.00 ,
14/05/2019,21:20:00,24.20,-0.505,0.000,0.00,1.00,-3.80,-0.515,-0.06,8.226,4.05,24.30 ,not present ,0.00 ,0.00 ,
14/05/2019,21:30:00,24.16,-0.526,0.000,0.00,1.00,-3.80,-0.473,-0.07,8.229,4.05,24.00 ,not present ,0.00 ,0.00 ,
14/05/2019,21:40:00,24.11,-0.505,0.000,0.00,1.00,-3.80,-0.492,-0.06,8.229,4.04,23.90 ,not present ,0.00 ,0.00 ,
14/05/2019,21:50:00,24.05,-0.514,0.000,0.00,1.00,-3.80,-0.489,-0.06,8.233,4.03,24.00 ,not present ,0.00 ,0.00 ,
14/05/2019,22:00:00,24.01,-0.476,0.000,0.00,1.00,-3.80,-0.467,-0.06,8.233,4.02,23.80 ,not present ,0.00 ,0.00 ,
14/05/2019,22:10:00,23.95,-0.479,0.000,0.00,1.00,-3.80,-0.497,-0.06,8.237,4.01,23.80 ,not present ,0.00 ,0.00 ,
14/05/2019,22:20:00,23.90,-0.556,0.000,0.00,1.00,-3.80,-0.456,-0.07,8.237,4.00,23.80 ,not present ,0.00 ,0.00 ,
14/05/2019,22:30:00,23.85,-0.515,0.000,0.00,1.00,-3.80,-0.477,-0.06,8.240,4.00,23.60 ,not present ,0.00 ,0.00 ,
14/05/2019,22:40:00,23.82,-0.468,0.000,0.00,1.00,-3.80,-0.405,-0.06,8.240,3.99,23.70 ,not present ,0.00 ,0.00 ,
14/05/2019,22:50:00,23.76,-0.364,0.000,0.00,1.00,-3.80,-0.492,-0.04,8.244,3.98,23.60 ,not present ,0.00 ,0.00 ,
14/05/2019,23:00:00,23.72,-0.482,0.000,0.00,1.00,-3.80,-0.452,-0.06,8.244,3.98,23.50 ,not present ,0.00 ,0.00 ,
14/05/2019,23:10:00,23.68,-0.472,0.000,0.00,1.00,-3.80,-0.393,-0.06,8.247,3.97,23.50 ,not present ,0.00 ,0.00 ,
14/05/2019,23:20:00,23.64,-0.464,0.000,0.00,1.00,-3.80,-0.472,-0.06,8.247,3.97,23.40 ,not present ,0.00 ,0.00 ,
14/05/2019,23:30:00,23.60,-0.520,0.000,0.00,1.00,-3.80,-0.467,-0.07,8.247,3.97,23.50 ,not present ,0.00 ,0.00 ,
14/05/2019,23:40:00,23.58,-0.414,0.000,0.00,1.00,-3.80,-0.522,-0.05,8.251,3.96,23.40 ,not present ,0.00 ,0.00 ,
14/05/2019,23:50:00,23.54,-0.529,0.000,0.00,1.00,-3.80,-0.492,-0.07,8.251,3.96,23.20 ,not present ,0.00 ,0.00 ,
15/05/2019,00:00:00,23.52,-0.479,0.000,0.00,1.00,-3.80,-0.498,-0.06,8.251,3.96,23.20 ,not present ,0.00 ,0.00 ,
15/05/2019,00:10:00,23.49,-0.462,0.000,0.00,1.00,-3.80,-0.539,-0.06,8.254,3.95,23.20 ,not present ,0.00 ,0.00 ,
15/05/2019,00:20:00,23.47,-0.497,0.000,0.00,1.00,-3.80,-0.506,-0.06,8.254,3.95,23.20 ,not present ,0.00 ,0.00 ,
15/05/2019,00:30:00,23.44,-0.542,0.000,0.00,1.00,-3.80,-0.493,-0.07,8.254,3.95,23.20 ,not present ,0.00 ,0.00 ,
15/05/2019,00:40:00,23.42,-0.580,0.000,0.00,1.00,-3.80,-0.508,-0.07,8.254,3.95,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,00:50:00,23.41,-0.461,0.000,0.00,1.00,-3.80,-0.547,-0.06,8.254,3.94,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,01:00:00,23.38,-0.476,0.000,0.00,1.00,-3.80,-0.445,-0.06,8.258,3.94,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,01:10:00,23.37,-0.521,0.000,0.00,1.00,-3.80,-0.436,-0.07,8.258,3.94,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,01:20:00,23.34,-0.579,0.000,0.00,1.00,-3.80,-0.515,-0.07,8.258,3.94,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,01:30:00,23.33,-0.552,0.000,0.00,1.00,-3.80,-0.474,-0.07,8.258,3.93,23.10 ,not present ,0.00 ,0.00 ,
15/05/2019,01:40:00,23.31,-0.486,0.000,0.00,1.00,-3.80,-0.503,-0.06,8.258,3.93,23.00 ,not present ,0.00 ,0.00 ,
15/05/2019,01:50:00,23.28,-0.550,0.000,0.00,1.00,-3.80,-0.505,-0.07,8.262,3.93,23.00 ,not present ,0.00 ,0.00 ,
15/05/2019,02:00:00,23.26,-0.554,0.000,0.00,1.00,-3.80,-0.479,-0.07,8.262,3.92,23.00 ,not present ,0.00 ,0.00 ,
